"","X1","X2","X3"
"275","BD. DACIA, NR. 105A, BL. B3, SC. B, AP.10, ORADEA, BIHOR",NA,NA
"276","STR. ZARANDULUI NR. 39, ORADEA, BIHOR","47.0612841","21.9015344"
"277","STR. GREIERULUI NR. 1, ORADEA, BIHOR","47.0612471","21.9017675"
"278","STR. A. CAZABAN NR. 16, BL. PB17, AP. 9, ORADEA, BIHOR",NA,NA
"279","STR. MENUMORUT NR. 4, BL. D105A, ET. 1, AP. 1, ORADEA, BIHOR",NA,NA
"280","STR. TRANSILVANIEI NR. 19, BL. AN2, AP. 36, ORADEA, BIHOR",NA,NA
"281","STR. SELIMBARULUI NR. 7, BL. F5, SC. B,  AP. 14, ORADEA, BIHOR",NA,NA
"282","BD. STEFAN CEL MARE NR. 60 BL. D12 AP. 4, ORADEA, BIHOR",NA,NA
"283","STR. TRANSILVANIEI NR.18, BL. U2, SC. B, AP. 64, ORADEA, BIHOR",NA,NA
"284","B-DUL DACIA NR. 56, BL. U3, AP. 37, ORADEA, BIHOR",NA,NA
"285","STR. VASILE CONTA NR.7 BL. PC124, AP. 10, ORADEA, BIHOR",NA,NA
"286","STR. TRANSILVANIEI, NR. 4, BL. F9, SC. A, AP. 8, ORADEA, BIHOR",NA,NA
"287","STR. MOLDOVEI NR. 70, BL. DP78, AP. 57, ORADEA, BIHOR",NA,NA
"288","STR. GHEORGHE DOJA NR. 42,  AP. 4, ORADEA, BIHOR",NA,NA
"289","CALEA MARESAL AL. AVERESCU NR. 9, BL. 9, AP. 22, ORADEA, BIHOR",NA,NA
"290","STR. MILCOVULUI, NR. 28, BL. PB75, AP. 16, ORADEA, BIHOR",NA,NA
"291","STR. LEONARDO DA VINCI NR. 5, BL. PB15, AP. 16, ORADEA, BIHOR",NA,NA
"292","STR. CORNELIU COPOSU NR. 7, BL. R63, AP. 10, ORADEA, BIHOR",NA,NA
"293","STR. G-RAL TRAIAN MOSOIU NR. 15, AP. 5, ORADEA, BIHOR",NA,NA
"294","STR. DIMITRIE CANTEMIR NR. 77, BL. C4,  AP. 90, ORADEA, BIHOR",NA,NA
"295","STR. ECATERINA TEODOROIU NR. 32, ORADEA, BIHOR","47.0625581","21.94119"
"296","STR. VASILE CONTA NR.7 BL. PC124, AP. 10, ORADEA, BIHOR",NA,NA
"297","STR. TRANSILVANIEI NR. 35, BL. AN59, AP. 11/B, ORADEA, BIHOR",NA,NA
"298","STR. DOINA NR. 28, BL. PB73, AP. 16, ORADEA, BIHOR",NA,NA
"299","STR. ALEXANDRU VLAHUTA NR. 1, ORADEA, BIHOR","47.048264","21.9348976"
"300","STR. IEDEREI NR. 27, ORADEA, BIHOR",NA,NA
"301","STR. GEORGE CALINESCU NR. 11 BL. AN42 AP. 2, ORADEA, BIHOR",NA,NA
"302","STR. CONSTANTIN NOICA NR. 20, BL. X20, AP. 4, ORADEA, BIHOR",NA,NA
"303","CALEA MARESAL AL. AVERESCU NR. 9, BL. 9, AP. 22, ORADEA, BIHOR",NA,NA
"304","STR. VASILE CONTA NR. 7, BL. PC124,  AP. 10, ORADEA, BIHOR",NA,NA
"305","CALEA BIHORULUI NR. 61C, ORADEA, BIHOR",NA,NA
"306","STR. MENUMORUT NR. 18, ORADEA, BIHOR","47.0650335","21.9239167"
"307","STR. TRANSILVANIEI NR. 19, BL. AN2, AP. 36, ORADEA, BIHOR",NA,NA
"308","STR. BARIEREI NR. 5, ORADEA, BIHOR","47.048993","21.9594575"
"309","STR. FAGARASULUI NR. 5D, AP.3, ORADEA, BIHOR",NA,NA
"310","STR. ALEXANDRU CAZABAN NR. 49D, BL. D17, AP. 11, ORADEA, BIHOR",NA,NA
"311","STR. DOINA NR. 28, BL. PB73, AP. 16, ORADEA, BIHOR",NA,NA
"312","STR. SEXTIL PUSCARIU NR. 2, ORADEA, BIHOR","47.0410847","21.940841"
"313","STR. CALUGARENI NR. 6, BL. Q, SC. D, AP. 36, ORADEA, BIHOR",NA,NA
"314","ALEEA ROGERIUS NR. 10, BL. E2, SC. E, AP. 96, ORADEA, BIHOR",NA,NA
"315","STR. FRUNZISULUI NR. 3B, ORADEA, BIHOR",NA,NA
"316","STR. CERBULUI NR. 6, ORADEA, BIHOR","47.0493776","21.9606833"
"317","STR. ITALIANA NR. 27, BL. Z9, SC. B, AP. 40, ORADEA, BIHOR",NA,NA
"318","STR. POET DIMITRIE ANGHEL NR. 2F, ORADEA, BIHOR",NA,NA
"319","STR. NARCISELOR NR. 15, ORADEA, BIHOR","47.0305862","21.9502815"
"320","STR. CRISAN NR. 17, ORADEA, BIHOR","47.0456245","21.9296291"
"321","STR. NICOLAE JIGA NR. 70, AP.1, ORADEA, BIHOR",NA,NA
"322","PIATA BUCURESTI NR. 6A, BL. 6A, SC. B, AP. 31, ORADEA, BIHOR",NA,NA
"323","STR. SABINELOR NR. 1, AP. 2, ORADEA, BIHOR",NA,NA
"324","STR. ALUMINEI NR. 72, BL. D1, AP. 92, ORADEA, BIHOR",NA,NA
"325","STR. COLINELOR NR. 22, ORADEA, BIHOR","47.0640106","21.946435"
"326","STR. CONSTANTIN NOTTARA NR. 6, BL. C6, AP . 7, ORADEA, BIHOR",NA,NA
"327","STR. SFÂNTUL APOSTOL ANDREI NR. 77 BL. PB 83 ET. 4 AP. 19, ORADEA, BIHOR",NA,NA
"328","ALE. SULFINEI NR. 4, BL. G4, SC. A, ET. 1, AP. 8, ORADEA, BIHOR",NA,NA
"329","STR. RAZBOIENI NR. 66, BL. T5, SC. B,  AP. 30, ORADEA, BIHOR",NA,NA
"330","NR. 236, REMETEA, BIHOR",NA,NA
"331","NR. 236, REMETEA, BIHOR",NA,NA
"332","STR. PRINCIPALA  NR.44, SALDABAGIU DE MUNTE, BIHOR",NA,NA
"333","STR. PRINCIPALA  NR.44, SALDABAGIU DE MUNTE, BIHOR",NA,NA
"334","STR. TUDOR VLADIMIRESCU NR. 42, SALONTA, BIHOR","46.8074768","21.6578279"
"335","STR. TOLDI MIKLOS NR. 7, SALONTA, BIHOR",NA,NA
"336","STR. BOCSKAI ISTVAN NR. 62, SALONTA, BIHOR","46.8007943","21.6553063"
"337","STR. IANCU DE HUNEDOARA NR.13, SALONTA, BIHOR",NA,NA
"338","STR. IANCU DE HUNEDOARA NR. 13, SALONTA, BIHOR",NA,NA
"339","STR. IANCU DE HUNEDOARA NR. 13, SALONTA, BIHOR",NA,NA
"340","NR. 149, SANTAUL MARE, BIHOR",NA,NA
"341","STR. VESTULUI NR. 29, SAT SANTANDREI (COM. SANTANDREI), BIHOR",NA,NA
"342","STR. PRINCIPALA NR. 86, SOHODOL, BIHOR",NA,NA
"343","STR. POET ANDREI MURESANU NR. 1A, AP. 14, STEI, BIHOR",NA,NA
"344","STR. CAPRIOAREI NR. 27, SÂNTANDREI, BIHOR",NA,NA
"345","STR. GHEORGHE LAZAR NR. 21, TINCA, BIHOR","46.7761548","21.93793"
"346","STR. PRINCIPALA NR. 69, TULCA, BIHOR",NA,NA
"347","STR. PRINCIPALA NR. 43, UILEACU DE CRIS, BIHOR",NA,NA
"348","STR. CONSTANTIN ROMANU-VIVU NR. 1, SC. D, AP. 52, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"349","STR. SUB CETATE NR. 1, BL. 1, SC. A, ET. 2, AP. 11, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"350","B-DUL INDEPENDENTEI NR. 3, SC. C, AP. 38, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"351","STR. ANDREI MURESANU NR. 14, SC. A, AP. 12, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"352","ALEEA MARGARETELOR NR. 1, AP. 11, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"353","STR. OITUZULUI NR. 6, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1356094","24.4843363"
"354","CARTIER VIISOARA NR. 320B, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"355","B-DUL INDEPENDENTEI NR. 56, SC. A, AP.4, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"356","STR. IOSIF VULCAN NR. 4, BL. 4, SC. B, AP. 22, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"357","STR. SUCEVEI NR. 6, SC. B, AP. 24, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"358","PIATA MORII NR. 56, BL. 56, SC. D, AP. 40, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"359","CARTIER UNIREA NR. 492, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"360","STR. TANASE TUDORAN NR. 11, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1214136","24.489609"
"361","STR. PARCULUI NR. 1, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1819131","24.1773559"
"362","STR. PARCULUI NR. 1, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1819131","24.1773559"
"363","STR. ZAVOAIE NR. 29, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1188259","24.4832136"
"364","STR. IMPARATUL TRAIAN NR. 46, SC. A, ET. 3, AP. 12, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"365","CALEA MOLDOVEI, BL. 16, SC. B,  AP. 72, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"366","STR. CERBULUI NR. 11, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1398741","24.5007709"
"367","STR. AXENTE SEVER NR. 1, SC. A, AP. 4, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"368","STR. STEFAN CEL MARE NR. 24, SC. A, AP. 13, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"369","STR. SUB CETATE NR. 1, BL. 1, SC. A, AP. 11, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"370","STR. ION MINULESCU NR. 31, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1327067","24.5066284"
"371","STR. FLORILOR NR.1, SC.C  AP.116, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"372","STR. PETRU MAIOR NR. 2, SC. E, AP. 53, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"373","STR. CONSTANTIN ROMANU-VIVU NR. 15, SC. B, AP. 27, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"374","STR. SUB CETATE NR. 1, BL. 1, SC. A, AP. 11, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"375","INT. CASTANULUI, NR. 4, SC. A, AP. 9, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"376","STR. VIORELELOR NR. 10, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1344726","24.5133636"
"377","STR. PESCARILOR NR. 3, SC. A, AP. 5, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"378","STR. IOAN SLAVICI NR. 1, SC. B, AP. 32, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"379","ALEEA IASOMIEI NR. 3, SC. B, AP. 17, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"380","INTRAREA PÂRCALABULUI NR. 4, SC. B, AP. 21, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"381","STR. CODRISOR NR. 2, BISTRITA, BISTRI<U+021A>A-NASAUD","47.1267775","24.4982194"
"382","ALEEA TIHUTA NR. 2, SC. C, AP. 41, BISTRITA, BISTRI<U+021A>A-NASAUD",NA,NA
"383","NR. 402A, BISTRITA BÂRGAULUI, BISTRI<U+021A>A-NASAUD",NA,NA
"384","NR. 34, DUMITRITA, BISTRI<U+021A>A-NASAUD","47.0714286","24.6257867"
"385","STR. PRINCIPALA NR. 435, JOSENII BÂRGAULUI, BISTRI<U+021A>A-NASAUD",NA,NA
"386","STR. PRINCIPALA NR. 435, JOSENII BÂRGAULUI, BISTRI<U+021A>A-NASAUD",NA,NA
"387","STR. PRINCIPALA NR. 65, LIVEZILE, BISTRI<U+021A>A-NASAUD",NA,NA
"388","STR. MIRON CRISTEA, BL. 4E, AP. 3, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"389","STR. CRISAN NR. 5, NASAUD, BISTRI<U+021A>A-NASAUD","47.2895565","24.3894714"
"390","STR. MIRON CRISTEA BL. 6B, SC. B, AP. 19, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"391","STR. MIRON CRISTEA BL. A4, SC. B, AP. 6, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"392","STR. HOREA NR. 63, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"393","STR. COMOARA NR. 1, NASAUD, BISTRI<U+021A>A-NASAUD","47.2871988","24.403647"
"394","B-DUL GRANICERILOR NR. 2, NASAUD, BISTRI<U+021A>A-NASAUD","47.2856439","24.4017693"
"395","STR. MIRON CRISTEA BL. 6B, AP. 3, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"396","B-DUL GRANICERILOR NR. 9, NASAUD, BISTRI<U+021A>A-NASAUD","47.2856439","24.4017693"
"397","STR. MIRON CRISTEA BL. A2, AP. 18, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"398","STR. MIRON CRISTEA, BL. 6B, AP. 3, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"399","STR. GRIVITEI NR. 33, NASAUD, BISTRI<U+021A>A-NASAUD","47.1339094","24.4835317"
"400","STR. GEORGE COSBUC NR. 93A, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"401","STR. IACOB MURESIANU, BL. 1, SC. A, AP. 14, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"402","STR. MIRON CRISTEA BL. E2, SC. B, AP. 7, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"403","STR. MIRON CRISTEA BL. F2, SC. A, AP. 17, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"404","STR. VALEA CASELOR NR. 6, NASAUD, BISTRI<U+021A>A-NASAUD","47.29075","24.4051355"
"405","PIATA NOUA NR. 1, NASAUD, BISTRI<U+021A>A-NASAUD","47.2835186","24.4055359"
"406","STR. GAGI NR. 17, NASAUD, BISTRI<U+021A>A-NASAUD",NA,NA
"407","STR. PRINCIPALA NR. 455, REBRISOARA, BISTRI<U+021A>A-NASAUD",NA,NA
"408","STR. GARII NR. 625B, SALVA, BISTRI<U+021A>A-NASAUD",NA,NA
"409","STR. GARII  NR. 625B, SALVA, BISTRI<U+021A>A-NASAUD",NA,NA
"410","STR. GARII NR. 625B, SALVA, BISTRI<U+021A>A-NASAUD",NA,NA
"411","NR. 1, SIMIONESTI, BISTRI<U+021A>A-NASAUD","47.0665668","24.5012462"
"412","STR. PRINCIPALA NR. 931, TELCIU, BISTRI<U+021A>A-NASAUD",NA,NA
"413","ALE. PICTORULUI NR.4 ET.4, AP.18, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"414","STR. STEFAN LUCHIAN NR.28 SC.B, ET.2, AP.11, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"415","STR. MARCHIAN NR.2 SC.A, ET.3, AP.7, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"416","STR. PRIETENIEI NR.11 SC.A, ET.3, AP.15, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"417","ALE. RAPSODIEI NR.2 ET.5, AP.24, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"418","CAL. NATIONALA NR.44BIS, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"419","STR. MIHAIL KOGALNICEANU NR.27-31, BOTOSANI, BOTO<U+0218>ANI","47.7383948","26.66108"
"420","ALE. UNIRII NR.14, BOTOSANI, BOTO<U+0218>ANI","47.7441476","26.6610423"
"421","ALE. SCOLII NR.1 SC.F, ET.4, AP.14, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"422","STR. ÂMPARAT TRAIAN NR.45 SC.B, ET.1, AP.3, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"423","STR. GHEORGHE FILIPESCU NR.13 SC.B, ET.1, AP.4, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"424","ALE. VIILOR NR.6 SC.C, ET.4, AP.18, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"425","ALE. SCOLII NR.1 SC.F, ET.4, AP.14, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"426","BLD. MIHAI EMINESCU NR.8 SC.B, ET.5, AP.20, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"427","STR. SAVENILOR NR.57, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"428","STR. UZINEI NR.2 ET.3, AP.14, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"429","STR. PRIETENIEI NR.11 SC.A, AP.42, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"430","STR. UZINEI NR.2 ET.3, AP.14, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"431","STR. SAVENILOR NR.57, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"432","ALE. CONSTANTIN GANE NR.16 SC.B, ET.1, AP.2, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"433","STR. SAVENILOR NR.57, BOTOSANI, BOTO<U+0218>ANI",NA,NA
"434","BUCECEA, BUCECEA, BOTO<U+0218>ANI","47.7618428","26.4417225"
"435","ALE. GHIOCELULUI NR.75, DOROHOI, BOTO<U+0218>ANI",NA,NA
"436","STR. 1 DECEMBRIE NR.9 BL.I9, SC.B, ET.4, AP.40, DOROHOI, BOTO<U+0218>ANI",NA,NA
"437","STR. 1 DECEMBRIE NR.9 BL.I9, SC.B, ET.4, AP.40, DOROHOI, BOTO<U+0218>ANI",NA,NA
"438","STR. POSTEI NR.19 BL.I3, AP.2, DOROHOI, BOTO<U+0218>ANI",NA,NA
"439","STR. GHEORGHE DOJA NR.1 SC.A, ET.1, AP.4, DOROHOI, BOTO<U+0218>ANI",NA,NA
"440","STR. OBORUL NOU NR.14A, DOROHOI, BOTO<U+0218>ANI","47.9492701","26.4114733"
"441","STR. DUZILOR NR.11 BL.M3, ET.4, AP.60, DOROHOI, BOTO<U+0218>ANI",NA,NA
"442","SAT HUTANI, HUTANI, COM. VLADENI, BOTO<U+0218>ANI",NA,NA
"443","SAT PODRIGA, PODRIGA, COM. DRAGUSENI, BOTO<U+0218>ANI",NA,NA
"444","STR. 30 NR.30, SUHARAU, COM. SUHARAU, BOTO<U+0218>ANI",NA,NA
"445","BLD. SATURN NR.5, BL.5, SC.A, AP.19, BRASOV, BRA<U+0218>OV",NA,NA
"446","STR.OASULUI NR.2 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"447","STR.13 DECEMBRIE NR.18 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"448","STR.PAJISTEI NR.33 JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"449","STR.ALUNIS NR.1 BL.A31 SC.A AP.7 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"450","STR.PARAULUI NR.20 BL.E15 SC. A AP.6        JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"451","STR.MUNCITORILOR NR.14 BL.B3 SC.B AP.20 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"452","STR. PETRU MAIOR NR.14  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"453","STR.DR.GHEORGHE BAIULESCU NR.22 ET.1 AP.2 JUD. BTASOV, BRASOV, BRA<U+0218>OV",NA,NA
"454","STR.MARGARITARILOR NR.34 BL.125 SC.D AP.18 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"455","STR.AVRAM IANCU NR.151A SC.A AP.6 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"456","STR.JEPILOR NR.7 BL.C3 AP.9 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"457","STR.CARIEREI NR.40 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"458","STR.CRISANA NR.11 BL.4 AP.96 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"459","STR.INDEPENDENTEI NR.7 BL.340 SC.A AP.7 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"460","BD.MUNCII NR.19 BL.D9 SC.A AP.5 JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"461","STR. SOARELUI NR. 8  BL. 4  AP. 113  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"462","STR.COLINEI NR.3 BL.VILA C1 AP.9 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"463","STR.MARTE NR.1 BL.14 SC.A AP.4 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"464","STR.ROVINE NR.25 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"465","BD.VALEA CETATII NR.23 BL.A28C SC.A AP.5 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"466","CAR.STEFAN CEL MARE BL.41 SC.B AP.13 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"467","STR.FORJEI NR.4A JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"468","BD.GRIVITEI NR.47 BL.32B SC.B AP.38 JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"469","STR.PARCUL MIC NR.10 BL.12 SC.B AP.10                          JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"470","STR. NEPTUN NR. 23  BL. 23  SC. C  AP. 5  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"471","STR. LAMAITEI NR. 87  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"472","STR.AVRAM IANCU NR.151C BL.7 SC.B AP.4  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"473","CALEA BUCURESTI NR.263 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"474","CAL.BUCURESTILOR NR.7 BL.42 SC.A AP.1 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"475","STR.DEALUL CETATII NR.115 BL.115 AP.11 JUD.BV, BRASOV, BRA<U+0218>OV",NA,NA
"476","STR.ARINULUI NR.2 BL.B29 AP.27, BRASOV, BRA<U+0218>OV",NA,NA
"477","STR.NICOLAE TITULESCU NR.38B AP.29 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"478","BD.SATURN NR.19 SC.C AP.10 JUD.BV, BRASOV, BRA<U+0218>OV",NA,NA
"479","STR.ALUNIS NR.1 BL.A31 SC.A AP.7 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"480","STR.FANIONULUI NR.1 BL.14 AP.15, BRASOV, BRA<U+0218>OV",NA,NA
"481","STR.INDEPENDENTEI NR.19 BL.330 SC.A AP.1 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"482","STR.INDEPENDENTEI NR.19 BL.330 SC.A AP.1 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"483","VALEA CETATII NR.33 BL.A40 SC.B AP.35 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"484","STR.NEPTUN NR.23A BL.104 SC.A AP.27  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"485","CAL.BUCURESTILOR NR.3 BL.40 SC.E AP.26  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"486","STR. COLINEI NR. 3 BL. C 1  AP. 9  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"487","STR. VALEA ALBA NR.12, BRASOV, BRA<U+0218>OV","45.6600238","25.5883007"
"488","BLD.GARII NR.26 BL.17 SC.B AP.26 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"489","STR.ANGHEL SALIGNY NR.19  BL.15A  SC.B  AP.7, BRASOV, BRA<U+0218>OV",NA,NA
"490","STR.ALUNIS NR.1 BL.A31 SC.A AP.7 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"491","BLD. VALEA CETATII NR. 11  BL. A16C  SC. B  ET.2  AP.10, BRASOV, BRA<U+0218>OV",NA,NA
"492","STR. TRAIAN NR.41  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"493","STR. MIHAI VITEAZUL NR.6 ET.3 AP.36, BRASOV, BRA<U+0218>OV",NA,NA
"494","STR.C.DOBROGEANU GHEREA NR.79 BL.B4 AP.17 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"495","STR. STRUNGULUI NR.5  AP. 5, JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"496","ALE.MINERVA NR.2 SC.C AP.20  JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"497","STR.EMANOIL BERNFELD NR. 25  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"498","STR. HARMANULUI NR. 17C  BL. 213A SC. B  AP. 9  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"499","FDT. HARMANULUI NR. 3  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"500","ALEEA MIMOZEI NR. 1 BL.78 SC.B AP.21, BRASOV, BRA<U+0218>OV",NA,NA
"501","STR. AUREL VLAICU NR. 110, BL.23, SC. E, AP. 16, BRASOV, BRA<U+0218>OV",NA,NA
"502","BLD. GARII NR.20 BL.6 ET.3 AP.46, BRASOV, BRA<U+0218>OV",NA,NA
"503","STR.ALEXANDRUCEL BUN NR.18 BL.F4 SC.A AP.3 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"504","STR.GRIGORE URECHE NR.21 AP.20 JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"505","STR. LAMAITEI NR.60 BL.90 SC.B AP.20 JUD.                     BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"506","STR. VISINULUI NR. 6, SC. B, AP. 9, BRASOV, BRA<U+0218>OV",NA,NA
"507","BLD.SATURN NR.39, BRASOV, BRA<U+0218>OV",NA,NA
"508","STR.FLORILOR NR.1 BL.2 AP.10 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"509","STR.LUNGA NR.47  AP.1  JUD.BRSOV, BRASOV, BRA<U+0218>OV",NA,NA
"510","STR.ECATERINA VARGA NR.23 JUD.BV, BRASOV, BRA<U+0218>OV",NA,NA
"511","STR.ECATERINA VARGA NR.23 JUD.BV, BRASOV, BRA<U+0218>OV",NA,NA
"512","STR.BERZEI NR.17 SC.B AP.4 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"513","STR.NICOLAE BALCESCU NR.56 BL. CORP K PARTER, BRASOV, BRA<U+0218>OV",NA,NA
"514","STR.NICOPOLE NR.34, BRASOV, BRA<U+0218>OV","45.6549481","25.5845364"
"515","STR. SIMERIA NR.7 BL.15 SC.C  AP. 10  JUD. BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"516","STR.C.D.GHEREA NR.79 BL.B4 ET.4 AP.17 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
"517","STR. MIRCEA CEL BATRAN NR. 45, BL. 39, SC. C, AP. 23, BRASOV, BRA<U+0218>OV",NA,NA
"518","STR. ARINULUI, NR.4, BL.B30, AP.12, BRASOV, BRA<U+0218>OV",NA,NA
"519","STR. PETOFI SANDOR NR. 13 AP.1, BRASOV, BRA<U+0218>OV",NA,NA
"520","STR.LACURILOR NR. 41, BRASOV, BRA<U+0218>OV","45.6178571","25.6482231"
"521","STR.AVRAM IANCU NR.151C BL.7 SC.B AP.4 JUD.BRASOV, BRASOV, BRA<U+0218>OV",NA,NA
